workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
vit_h_14_batch8-train,resnet-50_batch8-inf,"(1.1624527753560012, 86.09125082921796)","(2.345903466072371, 84.92075032717756)","(3.352189398701027, 84.11955347497299)","(None, None)","(5.53888760673898, 80.02466513651468)","(6.4221316536989015, 77.99145299145299)","(None, None)","(8.116189662537376, 67.5789047357306)","(8.868662115642687, 53.58904360991948)","(None, None)"
vit_h_14_batch8-train,bert-base-cased_batch8-inf,"(1.0131070727537517, 89.74260468689972)","(2.058274908342445, 80.15096929147367)","(2.93040293040293, 71.0786551042142)","(4.136742315426601, 61.78259719650886)","(5.07700118463361, 50.28522225809924)","(5.982101936946716, 41.508227015885424)","(6.953083726716542, 30.933022590640643)","(7.760532150776053, 20.369191597708465)","(8.623527979108692, 10.092238567385998)","(None, None)"
vit_h_14_batch8-train,mobilenet_v2_1.0_224_batch8-inf,"(1.1687363038714391, 88.82467013954903)","(None, None)","(3.3704483900090283, 87.6449180204855)","(None, None)","(None, None)","(6.453347674105943, 87.6219054763691)","(7.450523864959255, 88.33093851622174)","(8.176918788329306, 86.63724363015984)","(8.96358543417367, 78.71415574350507)","(9.333213676747734, 71.80842888321908)"
vit_h_14_batch8-train,vit-base-patch16-224_batch2-inf,"(None, 61.969439728353144)","(None, None)","(None, None)","(None, None)","(5.532503457814661, 56.01381162478419)","(6.384676775738228, 51.98967328407371)","(7.332722273143905, 42.19653179190752)","(8.08080808080808, 34.34082088674585)","(8.81542699724518, 21.183213029126918)","(None, None)"
vit_h_14_batch8-train,vit-base-patch16-224_batch16-inf,"(1.1328923145394592, 80.99159226835398)","(2.2488334176645868, 77.89782579698546)","(3.1515915537346357, 73.79560890854525)","(None, None)","(5.326434332673871, 64.56605859590934)","(6.209974771977489, 59.0182158106162)","(None, None)","(7.886566119090833, 38.4194728835163)","(8.67228721300021, 22.90791234977715)","(None, None)"
vit_h_14_batch8-train,mobilenet_v2_1.0_224_batch16-inf,"(1.1697901688884556, 93.98322302910825)","(2.362669816893089, 95.10238977323617)","(None, None)","(4.509946041717001, 94.02861915591603)","(5.560768776283322, 94.13471419072756)","(None, None)","(None, None)","(None, None)","(8.90726896771115, 80.37158093927404)","(None, None)"
vit_h_14_batch8-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(2.349792761332855, 17.02817087686814)","(3.3308660251665434, 16.693408534707704)","(None, None)","(None, None)","(6.344710380965869, 12.673959320282025)","(None, None)","(7.980864064572446, 11.433646000999056)","(8.74732301752481, 7.8186082877247856)","(None, None)"
vit_h_14_batch8-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(3.3211557622052474, 101.3231026511239)","(None, None)","(None, None)","(None, None)","(7.241871980281169, 82.88904536766925)","(7.961633164320216, 67.89996291870956)","(8.735973490839063, 43.36317182656836)","(None, None)"
mobilenet_batch2-train,whisper-large-v2_batch16-inf,"(55.98274692409016, 24.419879678748185)","(56.74205641939647, 23.632186808995144)","(55.90281254320846, 21.874576910109827)","(54.491171876544676, 20.20935320259386)","(55.089193107046164, 18.65008679985786)","(54.97937150929451, 17.05135686586128)","(54.80949333682101, 13.873945773750293)","(54.46950481334798, 10.042093922826995)","(52.36628340844571, 5.624554182408933)","(38.605308366026236, 25.24053556495609)"
mobilenet_batch2-train,whisper-large-v2_batch8-inf,"(54.16050762519379, 10.25743165861674)","(54.51749160619517, 9.83314677403572)","(57.18259995363339, 9.869492727237883)","(55.468841456276586, 8.889713608813762)","(55.55767973766958, 8.196362565700213)","(53.54734916756786, 7.466175687087503)","(56.0039350026049, 6.468406856511268)","(55.3945271032516, 4.893704463010958)","(53.12861125294028, 2.733594617207182)","(42.56671965197022, 10.95240753589439)"
mobilenet_batch2-train,whisper-large-v2_batch2-inf,"(55.65378384633187, 1.6986076364781761)","(55.978622957396354, 1.582074329845602)","(56.437073504481006, 1.5106936577266847)","(56.790051701772974, 1.4536668393190064)","(55.594674218492486, 1.399591536683566)","(56.206201057036424, 1.3032200923641424)","(56.54916338457089, 1.1540370569141944)","(56.31016515057847, 0.9560442416434308)","(54.77024426411782, 0.6280939726151028)","(None, None)"
mobilenet_batch2-train,bert-base-cased_batch16-inf,"(52.17194056935465, 95.76714153940762)","(51.27658061304317, 89.65133459981195)","(52.59207943655467, 78.16368868366459)","(54.17012845912954, 68.27514650221397)","(54.98706323861914, 57.71749067279421)","(50.72089149290597, 47.32529046504796)","(53.089924829726826, 36.053555581278694)","(52.254360265056924, 24.01649077534403)","(53.61846043337723, 12.115617009579429)","(21.964903903545423, 100.11357061735274)"
mobilenet_batch2-train,resnet-50_batch8-inf,"(52.987892201536255, 86.11981566820276)","(54.94174091843728, 86.40011835632652)","(48.93398407397894, 84.60396218898265)","(52.1402260891655, 83.39878614780434)","(52.443310833929516, 81.35404332381417)","(55.547077674347626, 79.59927760929567)","(54.04583248833908, 75.67707658416484)","(49.84627105270318, 70.48883524441761)","(57.544895876311045, 55.99769872470994)","(50.85465895349217, 85.79718661622654)"
mobilenet_batch2-train,resnet-50_batch2-inf,"(50.69179389312977, 65.7139642173962)","(56.92785866186814, 62.479940087728686)","(55.140632448752584, 61.969439728353144)","(55.49519431675721, 64.39519241371706)","(48.43473124630833, 64.88888888888889)","(47.40406320541761, 65.78799143854906)","(55.21680216802168, 63.34056399132321)","(42.595840641443246, 63.32682715246151)","(48.200814473596374, 50.012845765179414)","(53.06799336650083, 61.46721397747606)"
mobilenet_batch2-train,resnet-50_batch16-inf,"(52.20068574627388, 88.00316449735351)","(52.74602926082494, 87.91705086468076)","(55.24563327452757, 87.10567529271384)","(53.13823642664613, 85.07693708458527)","(51.97501716314195, 84.1847307061643)","(53.54035604336769, 82.1335021008034)","(53.230387772076014, 79.67937238850516)","(53.95264964225467, 73.38988375746152)","(55.056665386092966, 59.65727711520291)","(51.71599909086141, 88.14928020226034)"
mobilenet_batch2-train,bert-base-cased_batch8-inf,"(50.37676442494782, 92.41968665928154)","(54.64973899593994, 83.5449375916455)","(50.757788739233774, 75.51805515145638)","(54.445698684797726, 66.96095855070801)","(52.213145272564006, 55.3305383831924)","(53.92357113677721, 46.98405036304028)","(55.82073341526853, 35.53716493747528)","(50.83223045490113, 23.819720607729174)","(50.401572702934985, 12.073287334935523)","(38.29840319361278, 98.17601075901487)"
mobilenet_batch2-train,mobilenet_v2_1.0_224_batch2-inf,"(51.41517333779936, 64.8960995666185)","(53.01556420233463, 66.22065993876856)","(53.714859437751, 62.60720411663808)","(52.50952459831042, 62.34653571047293)","(53.79168570123344, 62.25349109902995)","(56.21496867787669, 61.93001060445387)","(52.152110321771836, 62.897145934302635)","(54.87855425681837, 64.93939730901812)","(52.770027899561576, 61.4801558058743)","(54.008741991497516, 63.46446424690285)"
mobilenet_batch2-train,vit-base-patch16-224_batch8-inf,"(52.850935532499776, 78.6505504865156)","(46.01182329130144, 77.23079974873541)","(54.442448528395744, 73.37605226787285)","(53.67997263373944, 69.4824509220702)","(52.463269002840086, 66.17188827828451)","(52.91779006534753, 59.354117437812846)","(55.228926287940034, 52.33795622073354)","(53.37143996543817, 42.37718598069806)","(54.19924416728265, 26.026985170412132)","(51.31916176692296, 81.45900896188583)"
mobilenet_batch2-train,mobilenet_v2_1.0_224_batch8-inf,"(51.10469411053656, 87.87571004025129)","(53.37286879169755, 87.75356874530428)","(52.28684359119141, 88.66621118955439)","(54.285616367935845, 88.69651061244637)","(52.980132450331126, 88.79765841791159)","(53.11920938851143, 88.83142563790547)","(53.54312555834126, 88.45804301726749)","(54.692931633835464, 87.32710280373831)","(57.13228035538007, 80.20050125313284)","(55.385230605171955, 87.86579402693147)"
mobilenet_batch2-train,vit-base-patch16-224_batch2-inf,"(54.76485148514851, 62.897145934302635)","(53.68596088368042, 66.20564561841061)","(53.8822220456171, 63.38181028869112)","(54.1044776119403, 61.139028475711896)","(55.2153947080691, 58.59923740718443)","(52.32911905888716, 52.2688624362302)","(54.55991192121842, 45.106974588707814)","(55.946193824518495, 36.53425086018142)","(50.73303784520969, 23.298491981169715)","(56.46947168617526, 64.0842752112367)"
mobilenet_batch2-train,vit-base-patch16-224_batch16-inf,"(57.93794887449992, 81.66832730260283)","(55.69021237303786, 78.85232067510549)","(56.16327509215692, 75.6133877128245)","(52.67774086378738, 72.21243315094749)","(53.10602346018934, 67.93561239475942)","(52.732880937692784, 61.85867305731725)","(55.909664477302876, 53.91183937225941)","(54.73200192162515, 42.56094450315199)","(53.440777009899406, 26.25515605857957)","(50.89120335226065, 83.91558149977548)"
mobilenet_batch2-train,mobilenet_v2_1.0_224_batch16-inf,"(52.48042668125406, 93.9227630018294)","(53.05569153142298, 95.08690519802988)","(52.66607289898668, 94.40863257016994)","(53.67252681764005, 95.37808263922913)","(56.28503846082211, 94.06269504117257)","(52.0448840986269, 93.30377648632995)","(52.16837376158785, 91.87987964365081)","(52.00239091452481, 88.60063340350078)","(50.68359375, 81.86437708077798)","(54.93905081296984, 94.41435615552501)"
mobilenet_batch2-train,wav2vec2-base-960h_batch2-inf,"(52.77735672256748, 17.197335247858682)","(51.717858443608115, 16.65427028425444)","(53.02829237220659, 16.386922281441414)","(51.13772137110693, 16.227372268523624)","(51.34146341463415, 14.82184999712197)","(54.07018107543662, 14.797362334247993)","(52.86644506170029, 13.648892187003074)","(55.83252290525669, 12.121069478440972)","(53.88801658561868, 8.7369581813555)","(52.77108112787864, 16.39083386378103)"
mobilenet_batch2-train,wav2vec2-base-960h_batch16-inf,"(51.90149822661466, 124.0926478118129)","(55.052625524817394, 111.91850594227505)","(51.52777777777777, 112.15309441820581)","(51.430883968318206, 112.09054304059201)","(51.66448318720817, 108.80185913856393)","(51.23231641753284, 100.84074749427876)","(51.918073884868264, 94.12839844642448)","(54.780917030923135, 75.39780577744837)","(49.87378310755462, 49.99514610232016)","(44.02710152768117, 127.54430771612104)"
mobilenet_batch2-train,wav2vec2-base-960h_batch8-inf,"(48.83003033502158, 66.31470512490343)","(55.725775564917654, 67.96324705959981)","(52.452792486761915, 66.25818175970151)","(52.63418744114586, 60.61676082862523)","(50.32239825154675, 56.513449377940546)","(53.885833653067316, 51.22084638718981)","(54.71438758952841, 49.414107007927846)","(47.98202817529389, 40.01787205936632)","(57.22942476352642, 28.37797813793626)","(47.682390258876495, 63.19599963186796)"
mobilenet_batch2-train,bert-base-cased_batch2-inf,"(48.40137727496311, 81.56424581005587)","(48.058061985092195, 75.38401962049826)","(54.916512059369204, 66.86512479963362)","(52.82932938631448, 59.860598605986056)","(53.54083380925186, 50.99991267138241)","(46.95065890285014, 42.014388489208635)","(56.052847594105465, 33.0316742081448)","(53.40712556208924, 22.593624264933457)","(52.20606083238419, 11.759730976017398)","(51.937172774869104, 82.13783403656821)"
mobilenet_batch16-train,whisper-large-v2_batch16-inf,"(390.0839407602787, 23.733880979195412)","(395.43882779933, 22.462966092915988)","(393.39784610582177, 22.398669127620764)","(402.26924808644753, 20.75598119870829)","(401.7476761185839, 19.310493519032786)","(389.9125638166774, 16.66852097219553)","(387.16679811028655, 13.791025791226632)","(383.67080354408694, 9.93314415354905)","(373.2855913842476, 5.60489693859713)","(273.3333333333333, 23.979140475857893)"
mobilenet_batch16-train,whisper-large-v2_batch8-inf,"(416.1000313274029, 10.408508703231185)","(398.51441162881616, 10.21382088627208)","(388.69619793215077, 9.445468467724925)","(400.534186945042, 9.214755238655451)","(401.27365747200463, 8.498455013882186)","(395.92807610344545, 7.371820678672715)","(395.30657791083524, 6.338208010141133)","(387.5243179859822, 4.903320095162494)","(377.52584874940027, 2.7256230397180174)","(289.0560002212446, 10.499490316004078)"
mobilenet_batch16-train,whisper-large-v2_batch2-inf,"(399.9083409715857, 1.5829082789176596)","(397.23809050717796, 1.555825433365356)","(399.6130132033268, 1.5399036887421078)","(398.62351708081735, 1.4471800362216516)","(397.7435293878917, 1.3839714606273557)","(394.4608920772596, 1.2875064375321876)","(394.7366766099904, 1.1424793799109976)","(395.8036560368589, 0.9557603584008553)","(385.0496323367789, 0.6285220882798936)","(344.1114474917746, 1.6403258993126557)"
mobilenet_batch16-train,bert-base-cased_batch16-inf,"(377.515423347253, 95.28859881705078)","(380.74789765611024, 89.40600122473974)","(365.83002531803834, 78.1257838497684)","(396.27674051494205, 67.98899835557431)","(381.5743440233236, 57.7039461495708)","(381.3933022775317, 47.28218518181174)","(383.7579843358307, 36.05661629647923)","(404.1448231473338, 23.994781956663534)","(370.4278060200502, 12.11765956950147)","(149.40959113181782, 100.01712622024318)"
mobilenet_batch16-train,resnet-50_batch8-inf,"(392.0842105263158, 86.40331409971888)","(360.4860486048605, 85.90446070679954)","(353.6196398079835, 83.77864648710684)","(379.0820829655781, 82.85450805135845)","(387.92803870726294, 81.40507387789239)","(374.0696130207851, 80.3494651394765)","(374.7159918438684, 75.83430723282692)","(391.65276372288923, 70.2091849002164)","(396.8691434240988, 56.25797750644221)","(382.6109558775749, 85.696467221835)"
mobilenet_batch16-train,resnet-50_batch2-inf,"(363.895486935867, 66.08577571574064)","(363.69970388434075, 65.16402588707878)","(368.4339916413997, 61.96286472148541)","(339.8561632379997, 63.81118881118881)","(365.890973508334, 62.74172754619682)","(374.3406499914923, 65.4635130590741)","(387.05120659211303, 64.773735581189)","(380.0383877159309, 60.66271943492261)","(362.93601540766105, 50.30579722628995)","(380.73506641675493, 62.37983336893826)"
mobilenet_batch16-train,resnet-50_batch16-inf,"(373.45448870237743, 87.57099210886393)","(398.12027080844285, 87.43333021427902)","(385.0629283704228, 87.25371183117004)","(383.4369373959713, 85.10793332726114)","(370.7563875537566, 84.95163284602516)","(373.6043043628134, 81.74835086000245)","(369.9524283659697, 79.26436157578637)","(387.5782236977407, 73.77579863249483)","(394.3445311616333, 59.69691548899849)","(401.42011834319527, 88.20419876151638)"
mobilenet_batch16-train,bert-base-cased_batch8-inf,"(386.9179600886918, 91.97574612174186)","(370.65808456331155, 83.47925526212343)","(368.7300203429236, 75.51561388763173)","(385.34998425857907, 66.89384610979067)","(382.8737363813017, 55.30957736474488)","(388.25031928480206, 46.95099891466013)","(350.57751282565704, 35.60215807602036)","(367.1134010671452, 23.800790642702857)","(393.2664190310598, 12.056151940545005)","(272.85197655568027, 97.5365344467641)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch2-inf,"(346.7140319715808, 64.78092068774265)","(355.09138381201046, 66.51480637813212)","(354.97521460524723, 65.83248788186225)","(340.1862590054472, 65.90678253018847)","(362.2184717453297, 62.57366334511947)","(374.89459101313093, 64.70914127423822)","(390.5489923558026, 63.36805555555556)","(388.59702006717765, 62.9853321829163)","(338.2274898284097, 65.72875633089477)","(365.12498911244666, 65.75836054498367)"
